hour,air_temp_c,humidity_pct,data_coverage,quality,data_source,vpd_kpa,humidity_rate_1h,air_temp_rate_1h
2026-03-03 08:00:00+05:30,20.622729513297134,59.94219247268497,0.0,low_quality,interpolated,0.9733857899053555,0.813919540360331,0.010211220358282702
2026-03-03 09:00:00+05:30,20.80189005198855,60.60964436253615,0.0,low_quality,interpolated,0.9677824294042643,0.6674518898511792,0.17916053869141635
2026-03-03 10:00:00+05:30,23.0,,0.005555555555555556,low_quality,real,,,
2026-03-03 11:00:00+05:30,23.7,,0.005555555555555556,low_quality,real,,,0.6999999999999993
2026-03-03 12:00:00+05:30,19.56004712294383,69.38466865977122,0.0,low_quality,interpolated,0.6966068456895014,,
2026-03-03 13:00:00+05:30,21.00380209544552,65.58169440077322,0.0,low_quality,interpolated,0.8561850464508844,-3.802974258998006,1.44375497250169
2026-03-03 14:00:00+05:30,21.863261091025937,65.01387293025934,0.0,low_quality,interpolated,0.9173276846309697,-0.5678214705138771,0.8594589955804182
2026-03-03 15:00:00+05:30,22.348054320686416,60.78553549327896,0.0,low_quality,interpolated,1.0590035401365914,-4.228337436980382,0.4847932296604789
2026-03-03 16:00:00+05:30,23.872987948919228,58.48855304775422,0.0,low_quality,interpolated,1.2292556474813872,-2.2969824455247334,1.5249336282328123
2026-03-03 17:00:00+05:30,24.252365022127467,53.900992188654065,0.0,low_quality,interpolated,1.3965307615204818,-4.587560859100158,0.3793770732082393
2026-03-03 18:00:00+05:30,25.415707195467522,53.611410003796834,0.0,low_quality,interpolated,1.5062696979938115,-0.2895821848572311,1.1633421733400553
2026-03-03 19:00:00+05:30,25.733874270904735,52.462068470005065,0.0,low_quality,interpolated,1.5729920446485701,-1.1493415337917696,0.3181670754372128
2026-03-03 20:00:00+05:30,25.59101569417115,51.938983873137914,0.0,low_quality,interpolated,1.5768928971954692,-0.5230845968671503,-0.14285857673358393
2026-03-03 21:00:00+05:30,25.746648157790577,51.40126884248172,0.0,low_quality,interpolated,1.6093102040963878,-0.5377150306561944,0.15563246361942618
2026-03-03 22:00:00+05:30,25.81885707912588,53.78825825147543,0.0,low_quality,interpolated,1.5368236590343332,2.3869894089937134,0.07220892133530299
2026-03-03 23:00:00+05:30,22.3,74.84044943820226,0.011111111111111112,low_quality,real,0.6774622996808581,,
2026-03-04 00:00:00+05:30,,75.27857142857144,0.0,low_quality,real,,0.43812199036918287,
2026-03-04 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-04 08:00:00+05:30,,74.3375,0.0,low_quality,real,,,
2026-03-04 09:00:00+05:30,,75.514,0.0,low_quality,real,,1.17649999999999,
2026-03-04 10:00:00+05:30,,75.83095238095238,0.0,low_quality,real,,0.31695238095238665,
2026-03-04 11:00:00+05:30,,79.52830188679245,0.0,low_quality,real,,3.697349505840066,
2026-03-04 12:00:00+05:30,,82.20454545454545,0.0,low_quality,real,,2.676243567753005,
2026-03-04 13:00:00+05:30,,83.53,0.0,low_quality,real,,1.3254545454545479,
2026-03-04 14:00:00+05:30,24.233333333333334,80.63636363636364,0.016666666666666666,low_quality,real,0.5859366492480382,-2.893636363636361,
2026-03-04 15:00:00+05:30,24.6,78.90810810810811,0.005555555555555556,low_quality,real,0.6523893701511869,-1.7282555282555307,0.36666666666666714
2026-03-04 16:00:00+05:30,25.853720061950312,74.6565903083503,0.0,low_quality,interpolated,0.8445646265818327,,
2026-03-04 17:00:00+05:30,26.747133734789102,72.30183992922036,0.0,low_quality,interpolated,0.9729779061878938,-2.354750379129939,0.8934136728387898
2026-03-04 18:00:00+05:30,28.022791399951082,68.7870495359515,0.0,low_quality,interpolated,1.1813943846666888,-3.5147903932688678,1.2756576651619795
2026-03-04 19:00:00+05:30,28.36382725504068,68.82170771118415,0.0,low_quality,interpolated,1.2037150153279876,0.034658175232650024,0.3410358550895971
2026-03-04 20:00:00+05:30,28.457729159109455,69.89682968237042,0.0,low_quality,interpolated,1.1685593243078292,1.0751219711862774,0.09390190406877608
2026-03-04 21:00:00+05:30,28.00119798146652,67.65519061989016,0.0,low_quality,interpolated,1.2226965548751618,-2.2416390624802602,-0.4565311776429333
2026-03-04 22:00:00+05:30,23.8,83.52702702702703,0.011111111111111112,low_quality,real,0.485670076732692,,
2026-03-04 23:00:00+05:30,,81.71794871794872,0.0,low_quality,real,,-1.8090783090783162,
2026-03-05 00:00:00+05:30,,80.61666666666666,0.0,low_quality,real,,-1.1012820512820554,
2026-03-05 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 08:00:00+05:30,,84.65,0.0,low_quality,real,,,
2026-03-05 09:00:00+05:30,,81.57083333333334,0.0,low_quality,real,,-3.0791666666666657,
2026-03-05 10:00:00+05:30,,81.7,0.0,low_quality,real,,0.12916666666666288,
2026-03-05 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-05 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-06 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-07 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-08 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-09 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-10 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-11 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-12 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-13 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-14 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 11:00:00+05:30,24.7,56.0,0.005555555555555556,low_quality,real,1.3691083608911507,,
2026-03-15 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 17:00:00+05:30,,67.5,0.0,low_quality,real,,,
2026-03-15 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-15 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-16 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-17 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 13:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 14:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 15:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 16:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 17:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 18:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 19:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 20:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 21:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 22:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-18 23:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 00:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 01:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 02:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 03:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 04:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 05:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 06:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 07:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 08:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 09:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 10:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 11:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 12:00:00+05:30,,,0.0,low_quality,real,,,
2026-03-19 13:00:00+05:30,,,0.0,low_quality,real,,,
